codigo;origen;destino;cliente;matricula;precio_base;nombre;bultos;precio_combustible;tipo_buque;toneladas
QMI8003ZZDM5;Cordoba;San Francisco;znopc zpekopmg;E91QRORYV30G;255069.56;qxhaqnr owezmhk;79;33224.17;0;0
U95N5Q9S8J4D;Rosario;Napoles;fdftld fpipzk;6PWD4A9WBAQ6;69873.86;tqfqbhn wwmcmhm;0;0;1;34673
DGLRL5WD8NE8;Montevideo;Napoles;cacbtl rtivjk;7W04EIMB8NYX;224712.27;jaihung gcjiscj;41;25998.11;0;0
E67Z0J6R9V7X;Rosario;San Francisco;aemfldz bpqglot;EEOI015DS7MQ;68322.41;sibdwvo hkoayxpi;0;0;2;24811
9AQFCL90VOG9;Montevideo;San Francisco;diocenz wczhy;HCPEZWEESNSN;277525.18;owsfecx rphdjjl;23;31980.48;0;0
WQ4OCL7TBNUQ;Rosario;San Francisco;emcui zgedtqq;70H0ECDB4O86;150683.1;ypzprbhm tjvnplb;0;0;3;23815
R16ETCKC58KU;Cordoba;Londres;xrtazice oqovgq;GMIE766LHXZO;155351.66;gmzhe rozqa;0;0;2;38439
1KYZHEF4QTHL;Rosario;Napoles;zpaucdmb ewmvydu;6MUYIW0PH4R6;31312.94;gyphe aboiah;153;25222.26;0;0
2R1SWJMDQGKQ;Rosario;Madrid;zkbpcovf qudzyz;1ZZHKMRRGJW0;259938.12;edxnxrn mvvqwvzp;53;34616.74;0;0
PSOYPPFV6A5B;Rosario;Londres;usfea ebkcs;P3YQAH10U2HH;109809.29;hvcqiyi vemym;0;0;3;29667
SRP3PXO8W4E6;Montevideo;Madrid;sufjxr kuajqcxd;WN8HYTUXOXW0;137566.54;suank pviskzma;171;26254.41;0;0
RCPACW8GTW12;Buenos Aires;Londres;rvugzmek ssdluh;EK0VQFURPXOP;189275.19;zjblimrh zhnly;0;0;2;18648
6QN05LFP4UP7;Rosario;Londres;ydlvlxz jmuigz;M0RCNBUGU9A4;186879.86;ziocpfbd ohadx;168;25901.79;0;0
06PND05HZ9UI;Mendoza;San Francisco;nddrqez mqlfxqtz;4MGLCZI2O1UM;100046.69;bgtprh ewspuh;119;28388.16;0;0
635G4BIJTEH6;Montevideo;Napoles;dblzc jgxnqv;90KTN7X235P2;208050.95;olqdrrd pkmzqgng;0;0;3;21711
HWVY465AJ83Q;Montevideo;San Francisco;otxslgh lhsnjf;6G92FBFVHPEF;287337.85;gdkaw bfockm;114;30197.74;0;0
9Y1GT6MTXKA1;Montevideo;Napoles;zzofc ukrqhqu;2FWYJ8TJEY0T;306610.16;skvjuzeb mwrran;0;0;3;42020
LJ8BQWNEC500;Buenos Aires;Londres;zcekxtx atnlvtf;4Q4Y1E96PXHI;215240.09;gqwvh bpase;0;0;2;34614
LR3H7A30J2Z0;Mendoza;Napoles;qfyklg cphypk;Z0K0T81GSZRQ;190384.73;utuzr fwndykgf;68;26742.46;0;0
2I161FA6RGWV;Montevideo;Napoles;afuvaz rlbge;TJDZDHT33FBS;252989.95;nbdwown nsggvm;107;34462.05;0;0
356HTZ0P4WDP;Mendoza;Londres;uclofu ujpspkfb;SVWWEBE6MA79;251080.12;pbgcdyjz kqfmpqi;183;27619.61;0;0
SWZSTVE09QK2;Rosario;San Francisco;entgtj euofqa;J3ZO9O53ZIS0;127137.71;ydbsbj kdnzlk;0;0;1;19361
98ZDRMBXDWAD;Montevideo;Madrid;ltslxuh qjujly;CE0SQY2WRNNI;37567.12;punrbiyp zmqpppob;0;0;3;42078
H28OX8BLWJKD;Rosario;San Francisco;uuwmgx inucow;GBQMOFYY61RA;253153.79;gsmaulc zetxqx;106;33160.61;0;0
2AU1H1TK59UP;Rosario;Londres;hwaint rhsxptt;DYPPACZ0X3CI;250084.05;xbuvxwo xjwjx;0;0;2;33932
KKJWRC6QWTFS;Rosario;Napoles;kznpbkm ozuba;75ZZXF8WYDAC;57783.15;svdijgc jefafqw;0;0;3;31925
DVGSWLMNEDYG;Montevideo;Madrid;skokfx uijiuzwf;5RMFYGLAELD3;130007.36;qcmbim twcatid;159;25302.8;0;0
2NB1KO410LYE;Rosario;Madrid;ezuufcok axrfzjqa;MQ52BASMH1KH;340110.15;pkxfg oywnwb;88;29309.45;0;0
5IHOLOXNUKT5;Montevideo;Madrid;ennwhci hziipy;4U4XDQLLET5J;178682.84;dvtxjjl jfdzxh;0;0;2;31301
YIL0P0YKI8TP;Montevideo;Londres;racooav ctqdwa;0AH65UA3EH04;173683.64;qpbosukm tuhssas;0;0;2;34095
CNCSF7F3ZAK9;Cordoba;Londres;kkxhdfe iljke;BODOYRDPXYBC;47710.1;plttcgxv vjnbvri;0;0;1;39315
AKDLK94C5FLE;Mendoza;Napoles;spmay ivasibra;PHXPBPVTISMP;230586.53;zxuslnzq yyukmk;0;0;2;34220
594O7BEP8717;Montevideo;Napoles;ytuds ycrynv;LXAV0X2UIKXE;180325.46;rmncd yhdokshw;0;0;2;34202
2J81KYR3MJQI;Rosario;San Francisco;qpxketi emwpdtr;O423D2C5QR1H;293500.77;lwnbv hmzyhkks;0;0;2;21684
NPXLAMHORZY1;Rosario;Napoles;ehtdmv qvfha;0Q40BUZM6TBH;348387.55;llxfou jbfkfe;0;0;2;26181
FKT70PW52T0Q;Mendoza;Londres;zmxfbm foorczx;3MVQ47Y5SJIC;210682.91;wifgu lbmmbzlh;0;0;1;24847
K0DQTT8H6W7L;Rosario;Napoles;gcodol ppxaat;5HMJIV0NHIPH;174747.17;wpsoqc plltqpzv;198;28906.69;0;0
X74FOQC6CXRW;Rosario;Napoles;wrqxmu heoahxg;5IF13KLVJZBP;220894.39;zoeyfksl krbacs;0;0;2;20330
NB546OSMD4QC;Cordoba;Napoles;bswunkf mqgysf;EZYCKEGNAN05;349208.34;ampbaztz gmwjt;162;28912.14;0;0
D24JE0KCD180;Buenos Aires;Napoles;dewcrh oqfyj;EYYUW5A0WH9V;18965.61;sfrlnb bzirz;0;0;3;35845
Z8S0OQGO4HFY;Rosario;Londres;pyjvqnvu bboqr;TVQX4ASUPWGU;37939.11;velhfvqq dxtbxenv;70;33096.59;0;0
2WAXRPV5V269;Buenos Aires;Napoles;eudcso mtpjuao;JBKCE6M9M93L;270609.06;lkyszt htjnaw;0;0;2;34960
9IRAI4AWKILT;Mendoza;Madrid;kahtzt cfqhmhse;GP0CLM236ZU5;255429.91;cyjxkt imnodg;0;0;2;36995
QDGB9SLT573M;Mendoza;Napoles;kqubgdzo pajdx;VO6AXEECROFC;155388.31;fghuq kigecqlw;0;0;1;23057
F1EQTSB5MJUT;Buenos Aires;Londres;twrqvgfj cpuivf;Q62G4R5O3UJD;65836.74;owemwyty baeon;49;26393.12;0;0
4OSYIGX3YCMF;Buenos Aires;Napoles;aruzzhgd bgyrsry;FLPYMZGWKA05;43494.13;xkzwby yqxdlbc;97;34791.84;0;0
TVU45E4WCVAF;Buenos Aires;San Francisco;ieiaqc tsvtn;3NA4LFDLTE6L;204730.78;gvbauh tyvdgkw;0;0;1;32068
A10AVMWJ6WFD;Mendoza;Londres;vugdmsrp mooemzgx;5L8ITLUKWEFF;103754.32;pwjoul hygvkal;24;34955.87;0;0
SYEFBSXG367Q;Cordoba;Madrid;nqbdbqf yidrovid;PLF69B9KQH93;132941.96;jmrkei ijbiuxia;72;26661.19;0;0
IO4KJ3WLN6UX;Buenos Aires;Madrid;jwtpqb qwvly;XAJ712ISV28M;309547.67;xidair hxyerdgg;15;30675.79;0;0
MZ5P431OLPXU;Cordoba;San Francisco;zvacgu rjosgzyb;RWKR7MSV6GJP;204259.41;fjdzlq sppyjuvl;68;26941.7;0;0
7F9S18UFNBTP;Cordoba;Napoles;izfsotpm fpwzkcd;2JWKG9E83HWB;312528.15;xkitkywp tjzkw;0;0;1;20654
BNMFPPT4YIHH;Cordoba;San Francisco;rrpggba fghodmrr;7MJVTHA3DFY9;132392.93;akhum excclbs;153;32579.81;0;0
9TRK050BXM3D;Mendoza;Londres;lhvmng aajzi;F5P2NL2JT1BQ;242188.58;lvccbfv nutwe;0;0;1;22441
7S2BEJ3SU207;Cordoba;Madrid;yovjfv nrzikbqw;YST4W5ZGJD0Z;237738.71;glbsv qasjicy;0;0;3;43338
MJ0XN65KOSBE;Rosario;Londres;zkujqq ihbdk;AWUGSFQVQO1B;226655.54;daazrrse csmeqm;0;0;1;26064
VV5ETW36Q9GM;Buenos Aires;Napoles;eipjvj cmzlgnz;UVAQI3MJNNDC;183818.19;rcaztp evitn;166;26908.69;0;0
TY1LSTW6MP3M;Buenos Aires;Londres;fycps yqfet;KF2AF8DM5ODT;39335.82;pcifay jlmpluf;0;0;1;34222
TXHGVVMBHOGS;Buenos Aires;Napoles;btlhuomv ipgrg;BK7KG3MLJ8G0;140065.3;uyioe tducg;0;0;1;37986
XFCXWIWUSJEH;Cordoba;Londres;qwcuwjl yrcczdg;7DDPPMQOILK9;204618.9;tamcijok hhpxvced;129;30986.73;0;0
D9VFIUP0JJQP;Montevideo;Londres;chfsqfal mndxl;3AGYJQECSAT4;310342.0;myldqj iigyppmh;0;0;3;32423
EBXS0YJWJQU1;Montevideo;Madrid;nthppuu lhucz;OYJUTUCMUX2V;343809.62;uwbqu hgtibw;174;31600.15;0;0
FF6U2G9TAEF5;Rosario;Londres;gcpvuhre yzwqgi;OY1TXT3RDNBX;78374.06;hvpgr vmmfccv;151;25197.01;0;0
JDL9EREQFTSY;Cordoba;Napoles;qrwzni dtjimex;2WX5G554451E;144128.49;qofvel easuqhtx;0;0;1;23343
IT360LOH3V4U;Rosario;Madrid;cinlm ijmhr;OS2PCK82S40Y;40633.39;lppffy pdymv;0;0;3;33660
MQGH0VXZSJU7;Cordoba;Napoles;vwphyz xnido;GEXN51UD0744;59959.52;daedaqu yyqjwc;52;31392.66;0;0
2NZJAIEUV1VA;Buenos Aires;Madrid;ulhro eoxgfot;FCPSMJT4DZEF;197840.2;ugsfptc mubmfy;65;28640.15;0;0
64D93VJ9F8EC;Montevideo;Londres;hiber fbcuu;1SECA0J9QJ22;246511.65;luxasl umpzffk;19;32407.94;0;0
UIB7YPZ8EI8R;Cordoba;Napoles;egofp qqluernc;17LKD8UGFW9Z;91355.32;wrqdoefw sjzcbf;0;0;2;42562
IB5IPO865KSE;Buenos Aires;Londres;hjickw qxqyq;W6PSUNH43RFI;213306.37;mwhkpn mjhtlx;85;34569.33;0;0
MKL1TL4VOOWP;Montevideo;Napoles;yfpfxats colqv;IZIL3XAPZ5W9;265349.95;buzgph erhsao;0;0;2;43573
ONTEQ50IHSNK;Buenos Aires;Madrid;wfegub xipgburv;VYTOD5S91SZV;89268.08;fffnqz umwmz;67;34533.75;0;0
KEXNWALLOZ8U;Buenos Aires;San Francisco;oyruroa gnlhaz;SE3ACL2N5I2I;198436.14;lcvjdv nxcaa;47;25981.48;0;0
2T4S5XIO9SZU;Montevideo;Napoles;mtcignu siofa;QORUR0M0TPNX;72444.18;njnjp faloppd;0;0;1;25544
ZJANW82MRXYE;Mendoza;San Francisco;csxwzdd ojvilh;4VMYI9O3SJLP;72472.95;xyrzbfi rdkevyb;0;0;1;24195
2ZIF2S46ZMKL;Rosario;San Francisco;ugpezilc idrwa;UXDIDAV3F20G;104870.58;oqcxmwfm pstrdwwl;85;25553.35;0;0
DWNJONH1YWOA;Mendoza;Madrid;pmsdljvp rdiwcaua;QGFW19DPW05U;114412.85;rugvvjpu ximiy;0;0;2;42651
IWN0DKOVQSW8;Mendoza;Londres;jqalktw yasavc;2Z8XCQSSCEQS;327565.32;tvxjo wzrmnbyb;42;27502.97;0;0
3O2FAH3PJDN4;Montevideo;Londres;zkivt aaifmyyd;BK1GESLWEG9J;307610.18;atscxv dbisuo;22;31401.86;0;0
4YRDV14S4D39;Mendoza;Londres;ovcgts mggwz;54JDWVBIQHA5;136138.5;ybmssq nzgtrcfp;0;0;3;44116
CO85SC06PNFO;Buenos Aires;San Francisco;mdxgoa nailo;GJH6YKUZYFQL;290727.93;bdcpjvnf lgjblivq;185;25789.9;0;0
TUC3K0250XCR;Rosario;San Francisco;lieesqu soxpu;SSN2TLCXQA3G;138228.69;twnphmxd qsjyc;0;0;3;30172
N15FPXHICCSM;Montevideo;Madrid;lfrwjoj nhnwmebs;TGTQ5FGY6W36;161449.98;pnhstokj mgygjwh;104;26883.86;0;0
PDEKUTVKR6HY;Cordoba;Madrid;roufvdn ytggxlt;6JAPA5X5E504;327869.59;spenl zgusvhg;58;31370.76;0;0
57I6H369F6TA;Cordoba;Londres;wokihu chhkt;MVB1DJCNKTJK;241784.32;pfhovhw xugucr;0;0;1;30848
C28MIRNVFT1G;Rosario;Londres;atckiqnp eaodbb;36HQ7Q60LH4B;56609.99;rcddbx owsznh;70;26916.52;0;0
LW7JSGGPZD2T;Mendoza;San Francisco;evqqxty boyqv;TB25IF390TEV;31084.74;bjtspqyh sqfugm;0;0;3;44513
DFOXDBAIEWIK;Mendoza;San Francisco;jeprfti pggtkc;DS5CYPUWN7LM;19923.06;uictio fxwfqznv;0;0;2;33209
TBO0SPBNG70U;Rosario;Madrid;nfygmuwr qtzlky;FJC06511Y7RG;30994.27;wpuaac lazwbsjh;143;27318.58;0;0
YYKR7UMIO431;Montevideo;San Francisco;mfqcok bwkdr;DMGBQ2G1K2E6;93407.56;amyvhlj gbdtmwzg;0;0;1;38634
NXYPCCRCOP4E;Cordoba;San Francisco;airygv hwutrs;XYDCYRMPB7KW;280471.01;xqyopbo thapmh;102;31096.38;0;0
TE2D321E9BZ6;Mendoza;Londres;wpopz olafb;9NQ5ZNMZWS0V;28196.83;matog ptjjxfii;0;0;1;23014
2B31X3Z4TS9N;Rosario;Madrid;tnqzsr hqdga;TZ887R0CW7OB;156092.64;fzwmqh lcylsnpv;0;0;2;24743
QDMOXN5851MC;Cordoba;San Francisco;iihpcy xvyyhry;E10H37WH7DSV;293020.17;dxjzod dcadv;0;0;2;29523
6WKC1W6C0SX9;Buenos Aires;Londres;alwxsrbd kexxd;S10V236IBINK;43309.59;yibqsp aoqbzvg;38;33086.82;0;0
6PT0TTHAIECF;Buenos Aires;Napoles;adhttvx jjscj;XUN6AE8VASUS;108190.4;kbmzhqkq hfqmqkl;30;31086.74;0;0
3B1REBAW96L9;Mendoza;Madrid;xqvgobbd rvyjem;CYYFFSUBX0PD;66798.31;cerkkzt yfhwxt;14;34955.02;0;0
8GI4THPVH8RH;Montevideo;Napoles;jlmvgzg ffopymkp;MP9KZBAX4UQV;153313.84;lrmyprzv enmdb;0;0;1;34275
PMU536SG0KC1;Montevideo;Madrid;vicomj sasbbzlg;FSSCHG6U6EBE;307833.12;umxcgfhl ewridi;0;0;2;25933
8XM0QH57HTRA;Cordoba;Londres;evdks rwscl;3DDX3P72EOSN;37729.05;bdeoh snnhk;107;25136.53;0;0
TU9R7ED1XOS0;Buenos Aires;San Francisco;xtaqeaj jyylwxpg;1CAB0YKXFDZL;180030.6;cbuxt epjnf;0;0;1;41530
2PTFGPRJ4BFX;Cordoba;San Francisco;bufxntxo rrylvd;1HM66MN6OXSI;313957.53;ektzf oxgfltma;140;30210.13;0;0
HYVA0Y7N0ZBY;Buenos Aires;Madrid;uewhsh khjuqa;G35TBKA4EJFD;236286.63;wijyop wywqe;117;26328.16;0;0
2L75VF7E0JJ4;Montevideo;Napoles;ogfoxtj jibvwn;YXROJ9FGI3LK;266803.54;mabiodf dygnxld;0;0;3;41839
ATDQRIOZH84K;Rosario;Londres;jvuquugf sgzjono;D9RZ7HQIY98M;151654.47;raiqkxs obxphchc;77;25861.17;0;0
XAKDJNWC6VEX;Rosario;Madrid;aexer lwxyzwux;AW7AXI1I6D2F;38226.84;fkbcs zsvyoiku;182;25920.88;0;0
L7W5TSGJ54SU;Buenos Aires;Napoles;umbczp qxrwzpg;5MQ9WWK39JH0;137691.58;bftmbnna cqdlog;177;29300.11;0;0
9IO401OJ71O3;Cordoba;Napoles;jpmjh trisnt;U2O1QYZVXHA0;190306.9;yhebio fnfzn;0;0;1;26201
YB7N2U0N1TPM;Rosario;San Francisco;nxuilxyg evvkahap;4HE5AYUG3YHP;49564.81;orcldxwb jutuyb;139;25979.81;0;0
N1FRVHJUBOZU;Mendoza;Napoles;cygmrzsq ukgrwos;OFXNT6N5YFOX;167540.05;lyyra zblagylq;0;0;3;41574
9MY6DSM2227B;Montevideo;Madrid;wjuqkrv kdsfu;PM4IVKFZDXG9;73740.46;rjuiyyf honvnjr;114;34113.72;0;0
UJTA8PGL8S0B;Mendoza;Londres;wwgtwrc lbbmo;3R1QHSBS695V;243187.52;nbvcbu vwvgi;0;0;2;35254
KB68WG21R730;Cordoba;Londres;wvgppjek vbqhyol;I28H0IB3HWFR;291750.68;gwjaqw suoonpk;0;0;3;21540
UF5A45VHRHO0;Buenos Aires;Napoles;xhcpoyp frpovut;7SHH72UIU2SQ;325887.36;qkdzour uwakf;0;0;1;42514
INO0MAGZTETZ;Montevideo;Madrid;yelwnffz txsuo;O34SGRUJRL0I;170294.47;xlwfpp ffnmfz;37;26260.98;0;0
J87077VUD339;Cordoba;Madrid;clnaf edses;5CG5L2MXQT5I;87407.65;ifylctn yckzvy;0;0;3;31345
OFQ8LHVOEEVJ;Rosario;Londres;mtbqbp bgdxuet;XX8MI1PTO48O;89336.86;jxptphs mmsiyoi;0;0;3;18791
LP1HKOLA5A3B;Mendoza;Londres;tpvtrk inqmljgj;OC8MCSUTY45U;137324.47;ftizwc xxmrgv;58;33207.62;0;0
QI39XKVGU7XL;Montevideo;Madrid;apqtqsf bxbpcro;K0OZ4GGOYBH8;341283.65;neezkx eduntcuf;36;29016.5;0;0
EWPF3S7HO1E6;Montevideo;Napoles;toxthtp segvy;FV90MY91RZYX;271003.21;cndnk limbowf;0;0;2;41876
WXPRE1AU8LQF;Montevideo;Madrid;prjmxqwk qeufzd;GCOUFDJRO6D1;214748.06;sepem dhthnns;188;34149.65;0;0
XI1GPR03BADZ;Mendoza;San Francisco;smqbyam vyagac;KAO2G9OJIVTD;57351.03;zpcxdfnm nchrwpjw;0;0;1;27921
EU5B11P818XH;Buenos Aires;Londres;yqkui wrdvsu;IVT2Q2QL0KGW;199277.2;qnlqhd krpmnj;0;0;2;26955
HOF5OQGUYVJG;Rosario;San Francisco;vofdd miupptr;1Q0N56OC17V9;110194.81;vnldt euzhsuea;0;0;2;35342
IQOJHD1ZIHVX;Cordoba;Napoles;sljfk qjgimff;Y1CJLQ7AKLJC;308539.67;iymkbc tertk;85;25746.86;0;0
DD7XS1O3SQ45;Montevideo;Londres;zphwo glggxagv;WBQ8D1BSQ9OV;285705.07;tvhez qbjoz;0;0;1;43594
VQ8GU20H3UBM;Mendoza;Madrid;fzrgpd muits;6ABAQ1CW9QLA;33438.07;hahpjbon mabcjyks;0;0;1;43587
JIDVX0H1728Y;Mendoza;Napoles;bvndcpv vqgpzav;Z6NP0G0PJ5QH;205909.13;lhyljtd lijbuzaa;0;0;1;38500
M46TPO47L26N;Rosario;Napoles;qnshkh tuulxoa;QEHSPC94HIX8;136764.22;duvvv mympjoz;194;34603.11;0;0
CE2ANRE9JU2Q;Cordoba;Napoles;iumnm vhnoolop;4HT10RDUS3D4;286872.16;jacdys fafwb;124;25570.1;0;0
VXPUM8INE1QD;Cordoba;Londres;lgcmgmk mgrozq;VE9WGJ7BNDZJ;291634.7;lzggz eewmuisf;72;34786.4;0;0
ULRJ9KWOXPJL;Rosario;San Francisco;jqqznzs ltlbn;HRTE334B006V;253066.9;lorpqp vbvgkqrn;0;0;1;36998
W4HJADRIXWXM;Cordoba;San Francisco;dmcmdbx vonjzrt;I1P8RWVVIS92;348207.26;uuuqt owizbe;169;34042.55;0;0
JXTHEEQE2XNC;Cordoba;Madrid;dicmozxb mhubvzz;RMYD55X4ZYBK;329574.15;idkgbzxq vyelqych;168;30215.16;0;0
RS1XOHR6A0Q5;Buenos Aires;San Francisco;gkjel ouzxjbhp;NIKPBU35VBN8;165526.02;uctcfsk pqieiur;0;0;1;23503
3H8GBEO8ET3P;Rosario;Napoles;riocss waqdcnxh;RYG55DGLA64P;245177.43;ujypgvca smvqfgyo;0;0;1;20658
6S3TQG0MMPJV;Buenos Aires;Madrid;vavxurvc anczqctf;DJEPC5O7J3ET;109842.55;pnmznkrm eudbc;0;0;1;37916
JLXS9RG6JZ0F;Mendoza;San Francisco;tvvaazgd lescngdp;P52VC3GW8FJQ;263758.52;mwybj xdvgmldg;50;29187.99;0;0
7WGX7KVWZ4HV;Cordoba;Madrid;ptfzdoi hnfbw;0077HT573OXP;196859.02;yabip fcayye;124;29512.36;0;0
BRB96OT92HJU;Rosario;San Francisco;oqhjbny nnwcpp;FJ3P4VAD09Q9;16464.14;rllsoyhn fvtbdwpy;0;0;3;19941
GDZIDL40SIHX;Buenos Aires;San Francisco;zthbnj sdisksxa;HV09NPOHGASS;70191.73;vcsju tstsvmgf;89;28273.05;0;0
B25PRW65A2VD;Buenos Aires;Londres;szzqixrq hxtbmwdr;V1OOYIM9T7T5;220954.03;bzhguv syvppnym;62;30705.68;0;0
3E1U966MHRIH;Rosario;Madrid;ioqorfz gtxoxieb;XW1KKP75N87Q;17695.64;tfrwk swlikmtv;87;31039.33;0;0
9Z9AM63HZX25;Rosario;Londres;fkpyo baknx;OMBBUX2LHQPB;21625.09;flinm xepitgv;60;30336.12;0;0
QAM5798P6ZZK;Cordoba;Madrid;gvefoii ulcqwwzt;XXY4NLGC1YNU;185425.12;bgqhswr olvgpgrs;0;0;3;24188
D5MRHV6NEYYT;Cordoba;Napoles;cheqti zhsvkph;KN4WCLH60GJE;291263.87;bpxipkfr tpezp;13;32172.05;0;0
CTHLOD4YFU66;Mendoza;San Francisco;lvikdcvn wqflvzso;LYKP85RWGAKY;188337.6;sivevm zawnegp;56;32141.05;0;0
8Z3QYYK7434M;Montevideo;Napoles;yoxraa grdon;8RWYS6NAZZQN;182115.04;staqvzim wjzpxvea;69;33252.07;0;0
S9SBTC6WSKPO;Montevideo;Madrid;gxdmv axtlsql;JZNI4U99JZGA;164602.31;lupwodo dopgjglz;0;0;2;20487
7XCG1FVBZE9S;Montevideo;Madrid;wwalwjb yxvxi;72A80IE1WNDT;217392.52;upaoah vtwxutq;0;0;1;34106
S37XHWRSRZ1N;Buenos Aires;San Francisco;daustsjo ovgnvi;XR832WE4ZGL8;145755.19;yacigkp sxlqmqb;0;0;3;22964
UX5PM7JBU7PI;Buenos Aires;Londres;ppytt goypxx;OO7I7TFXD5QA;218933.39;kmdokdth vzgwjnh;0;0;3;40804
Z8AH1LK5G804;Mendoza;San Francisco;igzdkka krzykvxp;UAA9LI7SK3O7;118920.04;utock ohldhmm;83;29546.53;0;0
W9NX4JT9O80N;Cordoba;Madrid;miypzssq kyvmhw;1YSMPBEKYJNF;208568.03;twqwdo mfjmtcvh;0;0;3;19375
66XUVKFTJA9L;Buenos Aires;Londres;vqrewbi xwrcqwiw;YXY4ZTXD3XO3;335956.72;jrdez tudlvw;178;34948.65;0;0
FRZR1UMKT5CN;Buenos Aires;Londres;fyiwss qywvwomf;IJINBABBENC7;101505.24;mnzlflh ijzrdf;23;34775.98;0;0
5ZXR2XHB2MV3;Montevideo;San Francisco;wkpijqm axswlrzm;N06BWORLGXPZ;211615.15;omkcptir txvbwf;51;29950.95;0;0
80H6NPMQG662;Rosario;Napoles;njbjg cvyuxti;G9VPGH93I4KB;235154.86;krnmhf ksjre;0;0;1;20615
2JRUGI329A9J;Buenos Aires;Londres;zumect xycyavbi;R8BQ3U8HU39U;154845.41;nyebsk fhikfclw;0;0;3;43301
WIOULFTDLCT7;Mendoza;Londres;ychgk hamiwijq;W5CJYX9PEGSE;72224.61;qlenxol yidoi;76;26770.66;0;0
9O7X0XVL6VBJ;Mendoza;Madrid;odiktu mgmshb;RP7172WCQO7P;302295.85;pqcpk pdnicsa;198;28181.71;0;0
3VC749GE3AFD;Cordoba;Napoles;xzbgxc rhwtbuh;SCEFB6NFFITM;104808.54;kmkqloyu ftschtv;0;0;1;36133
F0TS4RO9A0O0;Cordoba;Londres;vhbqfey uumma;X4NEPK3NFBXU;322316.19;usnwr jmpsvhg;0;0;3;22907
CAS47FAOP9AG;Rosario;Londres;wkqkxmdy igftu;3WJYIAIY972N;177798.04;hjgljg swkguvu;177;26411.88;0;0
NZGI1WAZLXNF;Rosario;Madrid;xsrsptk fuovhge;RXO0WLRPFCJV;197469.83;yuvzlqr qmeyn;0;0;1;21100
LHHVDOBYDRDC;Montevideo;Madrid;omsxxu ehtcpip;1PVYFQT0FA73;204180.88;hqeyeolk bpqwuu;0;0;1;39033
BC9J1HO6TZ3B;Mendoza;Madrid;zqchcmsj qdjvgwi;QABNQE8RW8PZ;125944.76;mthiof lpjhyeiq;0;0;2;33387
ACX33VHK4B2W;Cordoba;Napoles;bclfda nckig;BGY2J35F5JBR;286704.31;hqpgbv ktsxnhc;0;0;3;25639
1V7HMJEH3R39;Rosario;San Francisco;sybrm vxcwn;BEPVJ8BUEI67;321838.73;wbonml npkdkxbw;61;34896.6;0;0
QDR9D0DBD82B;Mendoza;Londres;yynnwnh gnipnt;DY6YOV1SQH12;75935.68;dsurk zacyojgf;137;29227.1;0;0
JV29J7EIMXRR;Rosario;San Francisco;vjhcav tfirqm;6DO4984VWG1X;313222.01;clywxry tieytogk;0;0;3;39509
V1D906E7GANF;Rosario;Londres;qhfuqafw rfawviem;YBGM3MGEAW28;193182.22;hhprba uggogv;41;28805.35;0;0
6KP29VA0CCQV;Montevideo;Madrid;gmqfiizr jahznx;DP8HAUSLJEAK;131167.31;kmjdfpgd meivahk;106;26744.45;0;0
U1QM6M1U6FC3;Cordoba;Madrid;eavkdkq gphsil;IX254PQ8PPQE;243596.14;wkooanra julsa;0;0;1;36746
N3ZI752EACBQ;Rosario;Londres;ispibut cukidig;KFMX9RLV06TN;212491.93;sdsjjakr vjxpgzrc;40;31359.16;0;0
L65WWZQVWWQH;Mendoza;Napoles;wvhiyog xfvklimn;ZO0RAYVKOFM6;84605.59;hbnpuzb ztpkja;0;0;2;40501
SBRGEJCO2POK;Mendoza;San Francisco;mzaczx xldpjgwy;L21LSQJLPGM1;189645.54;nywiylf ycfljx;0;0;3;39693
RE4XMQZR4M5R;Rosario;Londres;dtrgkwsr qninumv;CAX3I2JII1P8;228202.77;guigs ghvswgbg;27;27572.25;0;0
1Q29K3DILDNC;Cordoba;San Francisco;brync frorovr;SY9JZK9HDZ07;244551.55;gcdhxu kijzyt;0;0;3;31741
K54KHIT3B69N;Montevideo;Madrid;zymnwbe qstykjab;E1LQNT9FR00G;161005.54;dyjpz bqgyqgo;102;27886.94;0;0
ORF5FLRPCQ1L;Mendoza;Londres;bqrqh rslmut;15R0NM9FPACH;309863.72;blgmefx xhhmrscw;0;0;3;21787
M2816YF7Q8NC;Buenos Aires;San Francisco;pbqrvita rdsgngvg;TNF1W5B9D832;44922.63;ptlzvzs xmeobgnm;39;29534.96;0;0
RUVRGVI5148H;Buenos Aires;Napoles;fjqhyli tuesywvv;M6CDI7D6QBXM;151497.64;tmbzeims eseqep;60;34456.54;0;0
NLVIB5PQ4YYD;Montevideo;Londres;vcfioimy xibzkw;F2446ZZWNTQU;283854.24;wjlzoycf sjvivwp;145;29530.16;0;0
4I3TY8F9IW44;Buenos Aires;Madrid;nzrwrgug xpypr;4ITQN9ZFJ5P3;100219.21;imavi unmvnptl;0;0;1;25699
8BQMK8PEUK25;Cordoba;Madrid;grxpq ehcewgnj;ACWCYPB3Q011;233514.57;qxlne xbogc;109;30901.96;0;0
GLNNA40EL8LU;Mendoza;Madrid;kdrow oabri;M2T3QYK4YP2Y;86913.78;bizzdr rilhhpq;189;25402.44;0;0
8WWX4TSN6D2J;Mendoza;Napoles;zzkped otrzss;PPNQFZH6RT0J;97284.8;khfuwa yokeb;175;29971.74;0;0
